user_id,account_id,account_name,industry,region,segment,billing_country,account_status,owner_team,email_address,full_name,title,department,created_at,last_login_at,user_status,is_active_user,is_test_user,days_since_last_login
U3228,A1027,BluePeak Health,retail,APAC,smb,SG,active,CSM-APAC,naomi.silva@bluepeakhealth.example,Naomi Silva,FP&A Analyst,finance,2024-11-04 08:12:59,2025-06-27 21:30:55,active,true,false,270
U3229,A1027,BluePeak Health,retail,APAC,smb,SG,active,CSM-APAC,peter.grant@bluepeakhealth.example,Peter Grant,Founder,executive,2024-11-24 14:12:59,2025-06-18 23:03:39,active,true,false,279
U3230,A1027,BluePeak Health,retail,APAC,smb,SG,active,CSM-APAC,jonas.khan@bluepeakhealth.example,Jonas Khan,Finance Manager,finance,2024-11-28 15:12:59,2025-06-15 00:28:49,active,true,false,282
U3231,A1027,BluePeak Health,retail,APAC,smb,SG,active,CSM-APAC,arjun.cole@bluepeakhealth.example,Arjun Cole,Marketing Operations Lead,marketing,2024-11-25 12:12:59,2025-06-17 22:34:07,active,true,false,280
U3232,A1027,BluePeak Health,retail,APAC,smb,SG,active,CSM-APAC,naomi.sato@bluepeakhealth.example,Naomi Sato,Data Platform Manager,data,2024-12-07 14:12:59,2025-06-29 12:02:28,active,true,false,268
U3233,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,priya.sato@apexenergy.example,Priya Sato,COO,executive,2025-02-04 18:17:07,2025-05-13 04:46:33,inactive,false,false,315
U3234,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,tomas.alvarez@apexenergy.example,Tomas Alvarez,VP Data,executive,2025-01-05 18:17:07,2025-06-27 01:19:03,active,true,false,270
U3235,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,samir.park@apexenergy.example,Samir Park,Analytics Engineer,data,2025-01-08 20:17:07,2025-06-19 07:10:12,active,true,false,278
U3236,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,nina.hill@apexenergy.example,Nina Hill,Data Engineer,data,2025-01-20 00:17:07,2025-06-14 19:53:56,active,true,false,283
U3237,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,kai.rossi@apexenergy.example,Kai Rossi,Sales Analyst,sales,2025-01-29 23:17:07,2025-06-22 10:19:21,active,true,false,275
U3238,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,lena.patel@apexenergy.example,Lena Patel,FP&A Analyst,finance,2024-12-30 17:17:07,2025-06-18 12:39:57,active,true,false,279
U3239,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,nina.hill2@apexenergy.example,Nina Hill,Operations Manager,operations,2025-01-05 23:17:07,2025-06-12 14:41:31,active,true,false,285
U3240,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,arjun.petrova@apexenergy.example,Arjun Petrova,CFO,executive,2025-02-09 17:17:07,2025-06-26 15:46:12,active,true,false,271
U3241,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,aisha.ng@apexenergy.example,Aisha Ng,Finance Manager,finance,2025-01-01 22:17:07,2025-06-15 09:40:25,active,true,false,282
U3242,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,kai.nash@apexenergy.example,Kai Nash,Insights Lead,analytics,2025-01-13 21:17:07,2025-06-11 23:54:53,active,true,false,286
U3243,A1028,Apex Energy,energy,APAC,mid_market,SG,active,CSM-APAC,noah.rossi@apexenergy.example,Noah Rossi,Finance Manager,finance,2025-01-18 17:17:07,2025-06-17 22:35:14,active,true,false,280
U3244,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,marcus.romero@brightlabs.example,Marcus Romero,Marketing Operations Lead,marketing,2024-10-10 18:24:19,2025-03-13 02:09:19,inactive,false,false,376
U3245,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,jonas.morgan@brightlabs.example,Jonas Morgan,Technical Program Manager,product,2024-10-12 18:24:19,2025-06-23 23:58:34,active,true,false,274
U3246,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,lina.sato@brightlabs.example,Lina Sato,CFO,executive,2024-09-23 15:24:19,2025-04-15 23:39:48,inactive,false,false,343
U3247,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,nina.patel@brightlabs.example,Nina Patel,Insights Lead,analytics,2024-09-03 15:24:19,2025-03-10 04:42:45,inactive,false,false,379
U3248,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,marta.nash@brightlabs.example,Marta Nash,Revenue Operations Manager,sales,2024-10-05 14:24:19,2025-04-11 11:29:00,inactive,false,false,347
U3249,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,isla.turner@brightlabs.example,Isla Turner,Demand Gen Manager,marketing,2024-09-19 14:24:19,2025-03-05 05:55:23,inactive,false,false,384
U3250,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,sofia.saeed@brightlabs.example,Sofia Saeed,Finance Manager,finance,2024-09-28 15:24:19,2025-03-22 10:44:23,inactive,false,false,367
U3251,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,mei.lewis@brightlabs.example,Mei Lewis,Analytics Engineer,data,2024-09-05 19:24:19,2025-06-30 18:10:41,active,true,false,267
U3252,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,peter.lopez@brightlabs.example,Peter Lopez,Founder,executive,2024-09-05 19:24:19,2025-05-24 00:04:44,inactive,false,false,304
U3253,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,evan.saeed@brightlabs.example,Evan Saeed,Product Manager,product,2024-10-14 22:24:19,2025-03-16 09:41:30,inactive,false,false,373
U3254,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,peter.hill@brightlabs.example,Peter Hill,Workflow Analyst,operations,2024-09-06 17:24:19,2025-05-26 01:38:24,inactive,false,false,302
U3255,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,kai.lopez@brightlabs.example,Kai Lopez,Sales Analyst,sales,2024-10-06 21:24:19,2025-06-17 11:26:25,active,true,false,280
U3256,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,noah.shah@brightlabs.example,Noah Shah,Revenue Operations Manager,sales,2024-09-25 18:24:19,,provisioned,false,false,
U3257,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,leo.dubois@brightlabs.example,Leo Dubois,Founder,executive,2024-09-21 17:24:19,2025-05-24 03:49:55,inactive,false,false,304
U3258,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,marcus.patel@brightlabs.example,Marcus Patel,FP&A Analyst,finance,2024-09-28 18:24:19,2025-05-03 12:15:06,inactive,false,false,325
U3259,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,elena.tan@brightlabs.example,Elena Tan,Product Manager,product,2024-09-26 20:24:19,2025-05-20 13:06:33,inactive,false,false,308
U3260,A1029,Bright Labs,manufacturing,APAC,enterprise,NZ,churned,CSM-APAC,hannah.hart@brightlabs.example,Hannah Hart,Finance Manager,finance,2024-09-19 21:24:19,2025-04-21 17:40:31,inactive,false,false,337
U3261,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,kenji.tan@northwindanalytics.example,Kenji Tan,Marketing Operations Lead,marketing,2024-09-07 16:49:08,2025-06-19 12:56:01,active,true,false,278
U3262,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,mei.dubois@northwindanalytics.example,Mei Dubois,CFO,executive,2024-09-24 22:49:08,2025-06-13 19:09:40,active,true,false,284
U3263,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,luis.alvarez@northwindanalytics.example,Luis Alvarez,CFO,executive,2024-10-01 00:49:08,2025-06-22 07:27:51,active,true,false,275
U3264,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,helena.cole@northwindanalytics.example,Helena Cole,COO,executive,2024-09-08 17:49:08,2025-06-20 04:11:26,active,true,false,277
U3265,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,hannah.rahman@northwindanalytics.example,Hannah Rahman,Marketing Operations Lead,marketing,2024-10-03 20:49:08,2025-06-17 07:45:09,active,true,false,280
U3266,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,kai.hart@northwindanalytics.example,Kai Hart,Data Platform Manager,data,2024-08-23 23:49:08,2025-04-29 04:45:44,inactive,false,false,329
U3267,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,maya.patel@northwindanalytics.example,Maya Patel,Insights Lead,analytics,2024-09-11 20:49:08,2025-06-19 22:18:46,active,true,false,278
U3268,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,marta.ward@northwindanalytics.example,Marta Ward,BI Analyst,analytics,2024-09-21 20:49:08,2025-06-30 19:11:45,active,true,false,267
U3269,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,mila.morgan@northwindanalytics.example,Mila Morgan,Operations Director,operations,2024-09-24 21:49:08,2025-06-25 04:53:51,active,true,false,272
U3270,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,ben.meyer@northwindanalytics.example,Ben Meyer,Insights Lead,analytics,2024-08-29 23:49:08,2025-06-17 12:03:47,active,true,false,280
U3271,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,alma.dubois@northwindanalytics.example,Alma Dubois,Insights Lead,analytics,2024-10-07 21:49:08,2025-06-23 08:20:43,active,true,false,274
U3272,A1030,Northwind Analytics,financial_services,EMEA,enterprise,UK,active,CSM-EMEA,victor.brooks@northwindanalytics.example,Victor Brooks,Sales Analyst,sales,2024-10-05 19:49:08,2025-06-26 16:47:54,active,true,false,271
U3273,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,claire.lopez@helioholdings.example,Claire Lopez,Sales Analyst,sales,2025-03-10 18:18:16,2025-06-24 16:14:19,active,true,false,273
U3274,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,mei.silva@helioholdings.example,Mei Silva,Demand Gen Manager,marketing,2025-03-28 23:18:16,2025-07-01 07:29:32,active,true,false,266
U3275,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,aisha.sato@helioholdings.example,Aisha Sato,BI Analyst,analytics,2025-03-16 20:18:16,2025-06-28 09:27:06,active,true,false,269
U3276,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,arjun.sato@helioholdings.example,Arjun Sato,Founder,executive,2025-02-28 23:18:16,2025-06-18 05:53:24,active,true,false,279
U3277,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,kai.silva@helioholdings.example,Kai Silva,VP Data,executive,2025-03-23 22:18:16,2025-06-13 15:36:45,active,true,false,284
U3278,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,leo.brooks@helioholdings.example,Leo Brooks,Operations Manager,operations,2025-02-27 02:18:16,2025-06-27 07:32:06,active,true,false,270
U3279,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,lina.saeed@helioholdings.example,Lina Saeed,Analytics Manager,analytics,2025-02-17 20:18:16,2025-06-15 15:40:52,active,true,false,282
U3280,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,samir.price@helioholdings.example,Samir Price,Product Manager,product,2025-03-06 20:18:16,2025-06-22 15:02:11,active,true,false,275
U3281,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,samir.sato@helioholdings.example,Samir Sato,Founder,executive,2025-02-15 01:18:16,2025-06-29 06:25:38,active,true,false,268
U3282,A1031,Helio Holdings,healthcare,APAC,mid_market,AU,active,CSM-APAC,aisha.rahman@helioholdings.example,Aisha Rahman,Product Manager,product,2025-02-23 00:18:16,2025-06-20 13:59:37,active,true,false,277
U3283,A1032,Vertex Works,manufacturing,EMEA,mid_market,DE,churned,CSM-EMEA,lina.chen@vertexworks.example,Lina Chen,Data Platform Manager,data,2024-09-29 07:25:27,2025-05-14 07:34:58,inactive,false,false,314
U3284,A1032,Vertex Works,manufacturing,EMEA,mid_market,DE,churned,CSM-EMEA,mateo.tan@vertexworks.example,Mateo Tan,Data Platform Manager,data,2024-09-17 04:25:27,2025-06-19 03:35:53,active,true,false,278
U3285,A1032,Vertex Works,manufacturing,EMEA,mid_market,DE,churned,CSM-EMEA,jonas.lewis@vertexworks.example,Jonas Lewis,Operations Manager,operations,2024-10-19 06:25:27,2025-06-30 18:55:25,active,true,false,267
U3286,A1032,Vertex Works,manufacturing,EMEA,mid_market,DE,churned,CSM-EMEA,priya.singh@vertexworks.example,Priya Singh,Analytics Manager,analytics,2024-10-20 10:25:27,2025-03-14 20:45:07,inactive,false,false,375
U3287,A1032,Vertex Works,manufacturing,EMEA,mid_market,DE,churned,CSM-EMEA,samir.rossi@vertexworks.example,Samir Rossi,COO,executive,2024-09-27 07:25:27,2025-06-16 05:40:35,active,true,false,281
U3288,A1032,Vertex Works,manufacturing,EMEA,mid_market,DE,churned,CSM-EMEA,naomi.reed@vertexworks.example,Naomi Reed,Data Platform Manager,data,2024-10-19 04:25:27,2025-06-28 01:15:05,active,true,false,269
U3289,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,priya.kim@lighthouseglobal.example,Priya Kim,Insights Lead,analytics,2024-11-27 20:50:01,2025-06-11 22:56:20,active,true,false,286
U3290,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,marcus.romero@lighthouseglobal.example,Marcus Romero,Data Platform Manager,data,2024-10-27 02:50:01,2025-06-13 18:59:57,active,true,false,284
U3291,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,arjun.lopez@lighthouseglobal.example,Arjun Lopez,Product Manager,product,2024-11-01 20:50:01,2025-06-26 20:26:51,active,true,false,271
U3292,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,marcus.saeed@lighthouseglobal.example,Marcus Saeed,Insights Lead,analytics,2024-11-26 22:50:01,2025-06-13 08:07:01,active,true,false,284
U3293,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,sofia.grant@lighthouseglobal.example,Sofia Grant,BI Analyst,analytics,2024-10-26 03:50:01,2025-06-15 15:21:44,active,true,false,282
U3294,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,nina.saeed@lighthouseglobal.example,Nina Saeed,Demand Gen Manager,marketing,2024-12-04 02:50:01,2025-06-11 17:57:19,active,true,false,286
U3295,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,arjun.rossi@lighthouseglobal.example,Arjun Rossi,Demand Gen Manager,marketing,2024-11-09 23:50:01,2025-06-27 02:15:16,active,true,false,270
U3296,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,elena.grant@lighthouseglobal.example,Elena Grant,Product Manager,product,2024-10-25 04:50:01,2025-06-28 08:30:49,active,true,false,269
U3297,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,marcus.lopez@lighthouseglobal.example,Marcus Lopez,Demand Gen Manager,marketing,2024-11-07 00:50:01,2025-06-13 05:08:34,active,true,false,284
U3298,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,kenji.desai@lighthouseglobal.example,Kenji Desai,Analytics Manager,analytics,2024-12-02 01:50:01,2025-06-13 14:31:02,active,true,false,284
U3299,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,marcus.desai@lighthouseglobal.example,Marcus Desai,Data Engineer,data,2024-11-30 22:50:01,2025-06-21 09:59:13,active,true,false,276
U3300,A1033,Lighthouse Global,logistics,NA,mid_market,CA,active,CSM-East,mila.dubois@lighthouseglobal.example,Mila Dubois,Operations Manager,operations,2024-11-09 22:50:01,2025-06-20 12:09:45,active,true,false,277
U3301,A1034,Helio Partners,travel,NA,smb,CA,active,CSM-East,evan.kim@heliopartners.example,Evan Kim,Technical Program Manager,product,2025-01-12 09:59:06,2025-06-27 16:32:54,active,true,false,270
U3302,A1034,Helio Partners,travel,NA,smb,CA,active,CSM-East,hannah.rahman@heliopartners.example,Hannah Rahman,Operations Manager,operations,2025-01-08 14:59:06,2025-06-27 06:11:33,active,true,false,270
U3303,A1034,Helio Partners,travel,NA,smb,CA,active,CSM-East,owen.sato@heliopartners.example,Owen Sato,Sales Analyst,sales,2025-01-10 07:59:06,2025-07-01 03:28:58,active,true,false,266
U3304,A1034,Helio Partners,travel,NA,smb,CA,active,CSM-East,naomi.turner@heliopartners.example,Naomi Turner,Product Manager,product,2024-12-28 14:59:06,2025-06-17 03:24:01,active,true,false,280
U3305,A1034,Helio Partners,travel,NA,smb,CA,active,CSM-East,alma.chen@heliopartners.example,Alma Chen,Demand Gen Manager,marketing,2025-01-04 15:59:06,2025-06-25 19:09:01,active,true,false,272
U3306,A1034,Helio Partners,travel,NA,smb,CA,active,CSM-East,marcus.ng@heliopartners.example,Marcus Ng,Demand Gen Manager,marketing,2024-12-24 13:59:06,2025-06-30 20:26:05,active,true,false,267
U3307,A1034,Helio Partners,travel,NA,smb,CA,active,CSM-East,arjun.brooks@heliopartners.example,Arjun Brooks,Data Platform Manager,data,2024-12-12 15:59:06,2025-06-22 19:50:41,active,true,false,275
U3308,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,aisha.keller@brightretail.example,Aisha Keller,Technical Program Manager,product,2025-03-13 13:06:57,,provisioned,false,false,
U3309,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,zoe.kim@brightretail.example,Zoe Kim,Revenue Operations Manager,sales,2025-03-03 15:06:57,2025-06-24 16:49:01,active,true,false,273
U3310,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,owen.petrova@brightretail.example,Owen Petrova,Technical Program Manager,product,2025-03-18 09:06:57,2025-03-03 14:24:18,inactive,false,false,386
U3311,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,marcus.morgan@brightretail.example,Marcus Morgan,Revenue Operations Manager,sales,2025-04-02 16:06:57,2025-06-12 23:57:01,active,true,false,285
U3312,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,ben.singh@brightretail.example,Ben Singh,Demand Gen Manager,marketing,2025-03-19 13:06:57,2025-06-30 14:41:50,active,true,false,267
U3313,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,zoe.ward@brightretail.example,Zoe Ward,CFO,executive,2025-04-12 12:06:57,2025-06-13 13:25:24,active,true,false,284
U3314,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,marcus.patel@brightretail.example,Marcus Patel,Analytics Engineer,data,2025-03-20 12:06:57,2025-06-19 20:48:24,active,true,false,278
U3315,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,marcus.desai@brightretail.example,Marcus Desai,FP&A Analyst,finance,2025-03-06 14:06:57,2025-06-25 14:50:49,active,true,false,272
U3316,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,mei.tan@brightretail.example,Mei Tan,Operations Manager,operations,2025-03-11 15:06:57,2025-06-15 10:01:12,active,true,false,282
U3317,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,samir.hill@brightretail.example,Samir Hill,Revenue Operations Manager,sales,2025-04-07 08:06:57,2025-06-21 17:26:16,active,true,false,276
U3318,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,ava.hart@brightretail.example,Ava Hart,FP&A Analyst,finance,2025-02-26 16:06:57,2025-06-24 05:16:39,active,true,false,273
U3319,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,ivy.turner@brightretail.example,Ivy Turner,Controller,finance,2025-04-04 10:06:57,2025-06-13 21:47:16,active,true,false,284
U3320,A1035,Bright Retail,retail,EMEA,mid_market,UK,active,CSM-EMEA,marcus.kim@brightretail.example,Marcus Kim,CFO,executive,2025-03-24 11:06:57,2025-06-19 02:43:47,active,true,false,278
U3321,A1036,Granite Holdings,education,NA,smb,US,churned,CSM-East,naomi.lewis@graniteholdings.example,Naomi Lewis,Sales Analyst,sales,2025-02-05 09:14:31,2025-04-24 13:56:18,inactive,false,false,334
U3322,A1036,Granite Holdings,education,NA,smb,US,churned,CSM-East,daniel.tan@graniteholdings.example,Daniel Tan,Demand Gen Manager,marketing,2025-02-04 06:14:31,2025-05-09 19:20:37,inactive,false,false,319
U3323,A1036,Granite Holdings,education,NA,smb,US,churned,CSM-East,kenji.hart@graniteholdings.example,Kenji Hart,Founder,executive,2025-01-14 09:14:31,2025-05-05 14:35:20,inactive,false,false,323
U3324,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,isla.meyer@lighthousenetwork.example,Isla Meyer,Revenue Operations Manager,sales,2024-12-28 20:24:43,2025-06-14 07:39:32,active,true,false,283
U3325,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,hannah.brooks@lighthousenetwork.example,Hannah Brooks,Demand Gen Manager,marketing,2024-12-05 23:24:43,2025-06-14 08:18:02,active,true,false,283
U3326,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,hannah.meyer@lighthousenetwork.example,Hannah Meyer,Marketing Operations Lead,marketing,2024-12-18 02:24:43,2025-06-27 04:31:20,active,true,false,270
U3327,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,arjun.patel@lighthousenetwork.example,Arjun Patel,Revenue Operations Manager,sales,2024-12-27 23:24:43,2025-06-11 22:22:03,active,true,false,286
U3328,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,lina.kim@lighthousenetwork.example,Lina Kim,Sales Analyst,sales,2024-12-30 19:24:43,2025-06-16 21:25:00,active,true,false,281
U3329,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,mei.park@lighthousenetwork.example,Mei Park,Demand Gen Manager,marketing,2025-01-02 03:24:43,2025-06-15 13:27:05,active,true,false,282
U3330,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,mei.meyer@lighthousenetwork.example,Mei Meyer,Product Manager,product,2025-01-07 20:24:43,2025-06-15 00:14:34,active,true,false,282
U3331,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,sofia.grant@lighthousenetwork.example,Sofia Grant,Revenue Operations Manager,sales,2024-12-22 23:24:43,2025-06-13 22:46:09,active,true,false,284
U3332,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,aisha.lopez@lighthousenetwork.example,Aisha Lopez,Analytics Engineer,data,2024-12-24 21:24:43,2025-06-18 14:56:44,active,true,false,279
U3333,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,ben.brooks@lighthousenetwork.example,Ben Brooks,Analytics Manager,analytics,2025-01-01 03:24:43,2025-06-29 19:43:53,active,true,false,268
U3334,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,alma.saeed@lighthousenetwork.example,Alma Saeed,Marketing Operations Lead,marketing,2024-12-28 20:24:43,2025-06-14 15:50:24,active,true,false,283
U3335,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,kai.nash@lighthousenetwork.example,Kai Nash,Revenue Operations Manager,sales,2024-12-17 22:24:43,2025-04-03 00:26:27,inactive,false,false,355
U3336,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,derek.meyer@lighthousenetwork.example,Derek Meyer,Demand Gen Manager,marketing,2024-12-30 19:24:43,2025-06-19 04:33:49,active,true,false,278
U3337,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,owen.alvarez@lighthousenetwork.example,Owen Alvarez,Marketing Operations Lead,marketing,2025-01-08 00:24:43,2025-06-30 02:49:26,active,true,false,267
U3338,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,olivia.kim@lighthousenetwork.example,Olivia Kim,Insights Lead,analytics,2024-12-13 19:24:43,2025-04-07 05:42:56,inactive,false,false,351
U3339,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,sofia.hart@lighthousenetwork.example,Sofia Hart,Technical Program Manager,product,2024-11-27 23:24:43,2025-04-20 17:27:41,inactive,false,false,338
U3340,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,elena.hill@lighthousenetwork.example,Elena Hill,Controller,finance,2024-12-29 19:24:43,2025-06-15 21:47:20,active,true,false,282
U3341,A1037,Lighthouse Network,media,EMEA,enterprise,UK,active,CSM-EMEA,daniel.ng@lighthousenetwork.example,Daniel Ng,Operations Director,operations,2024-12-30 01:24:43,2025-06-12 13:00:47,active,true,false,285
U3342,A1038,River Systems,logistics,APAC,smb,AU,active,CSM-APAC,luis.ward@riversystems.example,Luis Ward,Founder,executive,2024-11-24 00:09:31,2025-06-30 01:39:49,active,true,false,267
U3343,A1038,River Systems,logistics,APAC,smb,AU,active,CSM-APAC,nina.keller@riversystems.example,Nina Keller,Demand Gen Manager,marketing,2024-12-15 05:09:31,2025-06-20 14:36:28,active,true,false,277
U3344,A1038,River Systems,logistics,APAC,smb,AU,active,CSM-APAC,ivy.khan@riversystems.example,Ivy Khan,Analytics Engineer,data,2025-01-01 00:09:31,2025-06-26 08:39:20,active,true,false,271
U3345,A1038,River Systems,logistics,APAC,smb,AU,active,CSM-APAC,mila.keller@riversystems.example,Mila Keller,Data Platform Manager,data,2024-11-23 04:09:31,2025-05-17 05:35:27,inactive,false,false,311
U3346,A1038,River Systems,logistics,APAC,smb,AU,active,CSM-APAC,jonas.petrova@riversystems.example,Jonas Petrova,Analytics Manager,analytics,2024-12-13 05:09:31,2025-06-11 12:57:12,active,true,false,286
U3347,A1039,Nova Group,media,EMEA,smb,FR,active,CSM-EMEA,aisha.nash@novagroup.example,Aisha Nash,Marketing Operations Lead,marketing,2025-03-04 14:26:48,2025-06-26 04:21:30,active,true,false,271
U3348,A1039,Nova Group,media,EMEA,smb,FR,active,CSM-EMEA,peter.singh@novagroup.example,Peter Singh,Founder,executive,2025-03-14 14:26:48,2025-06-11 19:20:04,active,true,false,286
U3349,A1039,Nova Group,media,EMEA,smb,FR,active,CSM-EMEA,maya.morgan@novagroup.example,Maya Morgan,Operations Manager,operations,2025-02-20 11:26:48,2025-06-26 11:16:56,active,true,false,271
U3350,A1039,Nova Group,media,EMEA,smb,FR,active,CSM-EMEA,sofia.shah@novagroup.example,Sofia Shah,Finance Manager,finance,2025-02-21 10:26:48,2025-06-15 04:38:55,active,true,false,282
U3351,A1039,Nova Group,media,EMEA,smb,FR,active,CSM-EMEA,lena.brooks@novagroup.example,Lena Brooks,Product Manager,product,2025-02-25 07:26:48,2025-06-15 14:00:14,active,true,false,282
U3352,A1039,Nova Group,media,EMEA,smb,FR,active,CSM-EMEA,helena.rossi@novagroup.example,Helena Rossi,VP Data,executive,2025-02-15 09:26:48,2025-06-25 19:53:38,active,true,false,272
U3353,A1039,Nova Group,media,EMEA,smb,FR,active,CSM-EMEA,tomas.tan@novagroup.example,Tomas Tan,CFO,executive,2025-03-07 11:26:48,2025-06-18 05:04:07,active,true,false,279
